unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
1632,0.418644229,4.0128484,burn,2.6743708,granddaughter,2.2229223,warm-up,1.9769777,costume,1.7991465,cue,1.6535485,drinking,0.0,0,0.0,0,0.0,0,0,0,0.308833241,0.3844666182994842,0.0890430808067321,0.08449423313140869
1633,0.412624707,2.8599663,Italian Greyhound,2.5234196,pit,2.5227036,spindle,2.0859854,fruit,2.0760074,mallet,1.8134515,bighorn sheep,1.5351957,horn,0.0,0,0.0,0,0,0,0.371806532,0.3768181204795837,0.0949244499206543,0.0753825306892395
1634,0.434181375,4.20672,husky,3.199319,tiger shark,2.3894029,koala,1.9041661,Miniature Schnauzer,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.400709748,0.3916448354721069,0.0646406412124633,0.03838914632797241
1635,0.3852178,4.713183,catwalk(scene),3.839985,uniform,2.8289332,picket,2.3317263,dogsled,2.0952008,gymnast,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.423714012,0.2956911623477936,0.0561996698379516,0.05042064189910889
1636,0.349381228,5.693292,glasses,2.9596634,cartilaginous fish,2.4466536,pomegranate,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.372595996,0.3122590184211731,0.0684755444526672,0.04730015993118286
1637,0.436911408,3.7454066,feather boa,2.6780167,thistle,2.2091558,horse chestnut seed,2.1573625,Scottish Terrier,1.8875129,bald eagle,1.6352038,matted,0.0,0,0.0,0,0.0,0,0,0,0.435288638,0.398985743522644,0.0823203325271606,0.06000179052352905
1638,0.416853022,7.232542,archaeologist,4.052776,elephant,2.389329,hippopotamus,1.381177,earth star fungus,1.0359877,reptile,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.389342517,0.3459490537643432,0.048257291316986,0.01158815622329712
1639,0.377077984,2.8123689,supper,2.6260724,spindle,2.2719538,snail,2.2553904,tench,1.9196683,maraca,1.7224652,decapod crustacean,0.0,0,0.0,0,0.0,0,0,0,0.41261664,0.2994221746921539,0.0483114123344421,0.031921565532684326
1640,0.411601942,2.4928522,barometer,2.3152072,dial,2.1078613,Alaskan Malamute,1.473968,orangutan,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.326144844,0.3808627426624298,0.0789139866828918,0.06674909591674805
1641,0.461522504,2.8283393,knot,2.64832,rotary dial telephone,2.1799443,snakebite,1.6449143,crab,1.470138,lemur,1.1933353,turtle,0.0,0,0.0,0,0.0,0,0,0,0.310191393,0.4532924890518188,0.0857738852500915,0.06932014226913452
1642,0.452675902,6.383059,crow,5.4590364,formal,3.4809735,Bernese Mountain Dog,3.0300264,sloth bear,2.3860333,Giant Schnauzer,1.2567316,Flat-Coated Retriever,0.0,0,0.0,0,0.0,0,0,0,0.441661626,0.4204940497875213,0.0896021723747253,0.0862240195274353
1643,0.433432908,5.2146616,yard,4.6938314,forager,4.378417,habitat,3.0907605,shepherd dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.527129889,0.3920151591300964,0.1546099781990051,0.11051934957504272
1644,0.42293088,2.442771,Persian cat,2.2681203,cartilaginous fish,1.9850676,Angora rabbit,1.6935239,geyser,1.2621857,phasianid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.277279437,0.3757994771003723,0.0875295996665954,0.07391548156738281
1645,0.416835701,3.8586557,hat,3.43129,parrot,2.6516461,parade,2.0676663,bee eater,1.5854638,goldfinch,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399208128,0.4068975150585174,0.0879030227661132,0.06278228759765625
1646,0.40328152,5.0563784,engine,3.3724265,shopping cart,2.1997547,paddle wheel,1.485923,lobster,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.388901442,0.3302383124828338,0.0654994845390319,0.03454697132110596
1647,0.398561711,6.5265517,shoes,5.0096254,curio,3.5372689,kitsch,2.0319924,trifle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.430110872,0.4173617362976074,0.0901071429252624,0.07248902320861816
1648,0.323367892,3.0141265,cowboy boot,1.8041945,artifact,1.6702241,locust,1.2830653,armor,1.00952,gastropod,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.270459443,0.3147967755794525,0.0296782255172729,0.0186922550201416
1649,0.439711685,3.8319335,soft-finned fish,1.9130719,crocodilian reptile,1.7744884,bustard,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.420821369,0.2946406006813049,0.0743941068649292,0.07098042964935303
1650,0.293468353,3.4899805,cowboy boot,2.789326,flatworm,2.749466,carousel,2.533291,zebra,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.467274249,0.2631558775901794,0.0420705676078796,0.02465599775314331
1651,0.484361914,4.1922045,turtle,2.059115,cicada,1.5645978,gastropod,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.350583255,0.4668125510215759,0.0558890700340271,-0.007370591163635254
1652,0.355965954,6.3833017,paper towel,3.0060632,bowtie,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.463087738,0.2943675816059112,0.0221266746520996,-0.017211437225341797
1653,0.437787239,2.9896588,van,2.986563,safe,1.9218217,omnivore,1.6128443,giant panda,0.85674137,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.270461708,0.3892295658588409,0.0526930689811706,0.0417667031288147
1654,0.32830423,7.811162,facsimile,5.335795,embossing,3.5584095,wine bottle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.477522284,0.240411028265953,0.0396433472633361,0.03740561008453369
1655,0.309282343,4.885387,canister,3.1860757,post,2.8968065,lotion,2.4442475,turnstile,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.40033251,0.267811119556427,0.0480614304542541,0.04438382387161255
1656,0.397668895,3.3667376,sea,3.1777296,mountain(scene),1.7601027,coral fungus,1.549078,lionfish,1.4755105,sea anemone,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.401362926,0.3884740471839905,0.0632033348083496,0.040438175201416016
1657,0.396573092,5.6534863,brass,3.4616766,wheel,2.8821528,garter snake,2.7060401,timepiece,1.3150028,lizard,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.469174802,0.3498759567737579,0.0676255822181701,0.06166630983352661
1658,0.365426093,2.6427243,hanger,2.326869,infancy,1.4900125,angora,0.7158029,new world monkey,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.28129226,0.3169005215167999,0.0477215647697448,0.047480106353759766
1659,0.603007365,7.628607,entree,6.3377824,mixing bowl,5.3291626,vegetable,3.2690468,teapot,2.694444,cup,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.373224854,0.5291905403137207,0.1609770655632019,0.16121995449066162
1660,0.442459496,5.9720182,digital clock,5.738743,cauliflower,3.7087085,mashed potatoes,3.1770563,meat,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.48677668,0.4609204530715942,0.0935921669006347,0.08727878332138062
1661,0.363019545,4.5966344,meat,2.1552107,reef,1.9295951,candy store,1.4118897,omnivore,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.428572714,0.3352421224117279,0.057827353477478,0.037892043590545654
1662,0.558692406,7.8234563,view,6.955315,vol,4.3200216,tower,4.2636642,gale,3.310565,ship,3.258479,sail,0.0,0,0.0,0,0.0,0,0,0,0.561396658,0.512873649597168,0.1500431299209594,0.13382792472839355
1663,0.45048807,4.9179053,jug,3.376701,barrel,3.345968,trifle,2.0238993,thimble,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.449115634,0.4032670557498932,0.0613937377929687,0.042901456356048584
1664,0.406121545,3.096732,Golden Retriever,2.5091047,wingtip,2.22248,setter,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.403372943,0.3784844279289245,0.0772653818130493,0.0648297667503357
1665,0.47832545,4.8564925,independence,3.7779558,mast,2.7374735,great ape,2.3510833,obelisk,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.391213566,0.4553525149822235,0.1072402596473693,0.09189456701278687
1666,0.357626466,3.1994674,patio,3.070299,arrangement,2.8843255,colonial,1.5718497,leopard,1.3054312,altar,0.8519948,reptile,0.0,0,0.0,0,0.0,0,0,0,0.34166953,0.2882846295833587,0.0579190850257873,0.03111165761947632
1667,0.460883194,3.6701176,shoes,3.3955762,American lobster,3.3222568,horse,2.4206755,homopterous insect,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.379567862,0.4031621217727661,0.0451297163963317,0.040553390979766846
1668,0.415150512,7.0604587,herb garden,6.700424,flower,5.20454,broccoli,2.5081358,whistle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.450640768,0.4419693648815155,0.1141565442085266,0.08480322360992432
1669,0.469877449,3.6688383,sacristy,2.7401319,triumphal arch,2.3349745,collie,1.9216232,"cathedral, indoor",1.441034,Afghan Hound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.393018812,0.3795550763607025,0.0720639824867248,0.05260747671127319
1670,0.280059191,2.6514318,bikini,2.5459743,banana,2.3395677,attire,2.1430824,artichoke,1.1570245,emphasis,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.399071783,0.2683108448982239,0.045502483844757,0.037032485008239746
1671,0.303711152,2.4428816,cowboy hat,2.4380717,lotion,2.1408098,toaster,2.1045227,cape,1.4119228,thimble,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.432947069,0.2640641033649444,0.0472195744514465,0.021089375019073486
1672,0.32945778,2.9620516,solar thermal collector,2.3964002,table tennis,1.8964664,grasshopper,1.8694847,Scottish Terrier,1.5681849,radio telescope,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.41970998,0.3037721812725067,0.0403972864151001,0.031113862991333008
1673,0.327408961,5.877107,watermelon,3.8004632,punch,2.7253098,post,1.936236,paddle wheel,1.8023189,telephone booth,1.6769413,bell pepper,0.0,0,0.0,0,0.0,0,0,0,0.443124861,0.2578889429569244,0.0509960651397705,0.011901378631591797
1674,0.368245493,3.6304913,vacuum,3.4629836,purse,3.3217268,gadget,3.068446,car mirror,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.433893889,0.3204243779182434,0.0600133538246154,0.052133023738861084
1675,0.473856837,3.3854556,balloonist,3.3725865,hourglass,2.8335283,water tower,2.3054166,arch,2.2909088,bighorn sheep,1.7613027,hunting dog,1.5313544,maracas,0.0,0,0.0,0,0,0,0.410564691,0.3955962359905243,0.0409569144248962,0.014535069465637207
1676,0.441766551,5.1969314,parachute,3.512395,rod,2.970462,cricket insect,2.4567084,catamaran,2.3234122,maypole,2.100922,butterfly,1.9826397,mast,0.0,0,0.0,0,0,0,0.44626081,0.4072400033473968,0.0573198795318603,0.03796267509460449
1677,0.307856589,2.642614,shoes,2.4187572,clip,2.0202596,garb,1.7134415,file cabinet,1.3898069,Bedlington Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.382461101,0.2636302709579468,0.03424733877182,0.0262528657913208
1678,0.509029284,2.8178513,bovid,2.6908286,sporting dog,2.2965846,Giant Schnauzer,1.4825535,pup,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.462894469,0.4781486392021179,0.1630292534828186,0.15516674518585205
1679,0.431709851,3.3043094,alligator,2.8460612,telephone,2.1059732,Komodo dragon,1.7056344,wolfhound,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.363445908,0.4009385406970978,0.0286061167716979,-0.0020439624786376953
1680,0.378741703,3.7432718,tights,3.2345796,heel,2.3396485,bovid,2.1292787,sled dog,1.7973814,arch,1.7919545,piggy bank,0.0,0,0.0,0,0.0,0,0,0,0.327985853,0.2878069877624511,0.0244258642196655,0.020093917846679688
1681,0.414509426,6.563871,sea,5.742143,hill,4.464358,excursion,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.664913297,0.3693030178546905,0.0947359204292297,0.09300017356872559
1682,0.353465689,6.7912807,hive,3.127304,corn,2.9817512,wicker,1.8364766,jaguar,1.7578319,sacristy,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.45158118,0.3194156289100647,0.0562260150909423,0.04744899272918701
1683,0.478733351,2.5849488,axolotl,1.5817925,aquarium,1.4672061,lizard,1.4581487,infancy,1.3524212,finch,1.292004,hatchling,0.0,0,0.0,0,0.0,0,0,0,0.309903949,0.4494559466838836,0.1020274758338928,0.09100949764251709
1684,0.456556471,3.9966865,home theater,3.918329,output,3.0919535,camera,2.844133,passing,2.6072404,turret,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.407007754,0.4350666403770447,0.1084438562393188,0.10694742202758789
1685,0.412413969,4.1502185,van,2.487918,feather boa,2.3087585,goldfish,1.3622091,terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.352738082,0.3907385468482971,0.05070561170578,0.03376305103302002
1686,0.385257653,3.8993156,sprinter,3.7064648,scanner,3.5921037,meter,2.2843115,police van,1.9922118,omnivore,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.379841357,0.3511909544467926,0.0285558104515075,0.0255773663520813
1687,0.409458054,3.6528368,piggy bank,3.1735427,shark,2.931884,tub,1.6617674,aquatic mammal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.350951999,0.4178575873374939,0.0605279803276062,0.0587385892868042
1688,0.361456942,4.8305674,"movie theater, outdoor",2.5789528,transportation,2.3117418,space shuttle,1.7837603,beak,1.3923485,opener,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.296478093,0.3167860805988312,0.0501322150230407,0.018113136291503906
1689,0.380024298,3.167904,post,2.6712346,door,2.5555642,gas,2.4954224,shovel,2.4475105,drain,1.5154487,sled,0.0,0,0.0,0,0.0,0,0,0,0.430286318,0.3338389098644256,0.055277943611145,0.04699581861495972
1690,0.371493683,1.6889861,starches,0.7356536,canine,0.36584482,aquatic bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.235230565,0.3403303623199463,0.1124114394187927,0.07296150922775269
1691,0.337179916,2.75042,birdhouse,1.8312542,dial,1.7912003,kayak,1.7570186,ceramics,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.39526394,0.2324745804071426,0.0108295679092407,-0.007352352142333984
1692,0.505781815,3.9507346,bird,2.8033416,hourglass,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.412003368,0.483789324760437,0.1098563075065612,0.09014499187469482
1693,0.374992459,3.6059263,relief,2.897438,altar,2.0183866,manhole cover,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.381269723,0.3515306711196899,0.0401408076286315,0.026520252227783203
1694,0.389552643,3.232143,dormer,2.886849,caboose,2.7199163,uniform,2.4679258,movie theater,1.7934033,tool kit,1.2587401,carousel,0.0,0,0.0,0,0.0,0,0,0,0.336621493,0.2802247107028961,0.0352983474731445,-0.010307550430297852
1695,0.310892593,3.8890166,apiary,3.7183568,flock,3.1039298,collection,2.2062345,bake,1.7051742,abacus,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.510287166,0.2406333982944488,0.0362510085105896,0.016723990440368652
1696,0.467012265,3.4664626,cook,2.5844793,soft-finned fish,1.7387342,lobster,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.34607476,0.3905796706676483,0.0738982558250427,0.06979042291641235
1697,0.474075599,3.531257,ski,3.1835186,snow,3.037739,husky,2.5508907,dessert,2.274867,van,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.313673913,0.5213040709495544,0.0897077918052673,0.07275956869125366
1698,0.470132711,8.7810545,cowboy hat,3.8503058,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.610505879,0.4572890102863312,0.0995538234710693,0.06306558847427368
1699,0.467061749,4.8681455,flower,3.3865542,umbrella,2.7948608,graduation,2.7256203,pinwheel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.333182991,0.3664228916168213,0.0637713074684143,-0.012284994125366211
1700,0.413728839,7.814165,jigsaw puzzle,5.2877126,grasp,3.9572809,trigger,2.6220205,knife,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.420805871,0.372006893157959,0.0555054545402526,0.057251572608947754
1701,0.60575931,10.273982,palace,5.13909,altar,4.591618,triumphal arch,3.069848,apse,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.534205973,0.5079788565635681,0.1083171963691711,0.11948812007904053
1702,0.617281143,4.1577034,Yorkshire Terrier,3.440794,toy spaniel,3.2836154,hen,3.0112252,Border Collie,2.1120353,setter,1.7531761,amphibian,0.0,0,0.0,0,0.0,0,0,0,0.308718979,0.6035209894180298,0.198714792728424,0.18236875534057617
1703,0.439718418,3.3802357,French Bulldog,3.3310864,boa constrictor,2.5959775,turtle,1.6038836,arachnid,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.474313229,0.4086926579475403,0.0912190079689025,0.08665376901626587
1704,0.459494354,5.6401005,house,3.6470776,saloon,3.2241595,chapel,2.2839828,window,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.404062241,0.3841259777545929,0.0924703478813171,0.09324997663497925
1705,0.404040244,4.110173,yarn,4.0915833,bath towel,2.4740026,barn,2.3159697,fur,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.344939768,0.3481590151786804,0.0154708623886108,0.0015987753868103027
1706,0.491508448,4.929372,Weimaraner,4.6446495,Siamese cat,2.703482,bovid,2.2951283,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.409706801,0.4047550857067108,0.0874683260917663,0.07354283332824707
1707,0.405865021,2.801158,grasp,2.7072387,shoes,2.1212482,passing,2.0877085,loneliness,2.0327613,parachute,1.9503951,seashore,0.0,0,0.0,0,0.0,0,0,0,0.324460804,0.3610576093196869,0.048954427242279,0.048884689807891846
1708,0.468054508,7.3267155,engine,5.067536,farm machine,3.3631194,cartload,1.698685,arthropod,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.447606593,0.4188082218170166,0.105555772781372,0.10119962692260742
1709,0.463411076,3.3095524,Rottweiler,1.9778816,Briard,1.6472231,Greater Swiss Mountain Dog,1.5743338,Airedale Terrier,1.1755221,turtle,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.3182607,0.446504533290863,0.1048170328140258,0.08831429481506348
1710,0.456482767,3.4558613,graduation,2.4596708,rock beauty fish,2.311007,king penguin,1.8392979,Treeing Walker Coonhound,1.2817029,passing,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.303749204,0.4324462711811065,0.0963514447212219,0.08414727449417114
1711,0.298154842,4.7793226,bun,3.676865,bonnet,3.5142071,helmet,2.1056857,grey fox,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.520482183,0.288718581199646,0.0362662672996521,0.014110803604125977
1712,0.420121353,3.3474798,telephone,2.5581174,monarch butterfly,1.9995105,Entlebucher Sennenhund,1.9904503,impala (antelope),1.9201163,kingsnake,1.8530005,Tibetan Mastiff,0.0,0,0.0,0,0.0,0,0,0,0.46270442,0.3664137721061706,0.0361218452453613,0.00510251522064209
1713,0.385440665,3.7225904,entree,2.6303294,crust,1.9473925,joystick,1.5375668,rotary dial telephone,1.3024865,acorn squash,1.2678589,chow,0.0,0,0.0,0,0.0,0,0,0,0.330699056,0.354208767414093,0.0349428653717041,0.03446459770202637
1714,0.332335833,4.7260656,soccer ball,2.9698808,coffee maker,1.9689445,umbrella,1.9383585,binder,1.7337943,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.430192202,0.2966030836105346,0.0268073678016662,0.020374774932861328
1715,0.38972217,3.5548708,lake,3.1486392,watering hole,2.1494794,mileage,1.6231904,wading bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.449972987,0.3451264798641205,0.0559072494506835,0.03674209117889404
1716,0.445165004,2.3192265,coraciiform bird,2.1968677,bird of prey,2.1680827,forebear,1.7171307,Afghan Hound,1.005533,ferret,0.797594,primate,0.0,0,0.0,0,0.0,0,0,0,0.303920597,0.4031423926353454,0.0926862955093383,0.06719857454299927
1717,0.49117249,4.3783584,aircraft,3.567621,iguanid,2.5100808,fowl,1.8710929,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.400845051,0.4580087959766388,0.0910425186157226,0.07175862789154053
1718,0.352208252,5.7572274,cruciferous vegetable,3.0585728,gland,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.470195025,0.3338631987571716,0.0206325054168701,0.01770836114883423
1719,0.448548834,2.349747,wolf spider,2.109587,kitsch,1.4013342,setter,1.3266759,wolfhound,0.8581969,Flat-Coated Retriever,0.8370361,primate,0.0,0,0.0,0,0.0,0,0,0,0.297028273,0.4231813848018646,0.0922749042510986,0.0829613208770752
1720,0.471101117,3.639532,turtle,3.1886811,convection,2.4000638,coraciiform bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.327585816,0.4454524517059326,0.078508973121643,0.04654628038406372
1721,0.470303406,2.6777258,spitz,2.3963807,fox,2.363947,snarl,1.9314063,corgi,1.6778266,smooth green snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.363770068,0.4707521796226501,0.0868372917175293,0.07353538274765015
1722,0.31831883,2.522512,leporid,2.345166,corgi,2.0337348,French Bulldog,1.6792226,Malinois,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.420080334,0.2484011054039001,0.0128739476203918,-0.010407209396362305
1723,0.355463037,2.7203214,file cabinet,2.488076,aircraft,1.8468542,wheeled vehicle,1.4359714,dictyopterous insect,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.383233786,0.3065543174743652,0.0482503771781921,0.02982163429260254
1724,0.39808689,4.0918818,crust,2.2197208,bell pepper,1.882916,acorn squash,1.7811737,chestnut,1.5824494,husky,1.3718733,Saluki,0.6573161,canine,0.0,0,0.0,0,0,0,0.394889534,0.3270235657691955,0.0641685724258422,0.051073551177978516
1725,0.427472413,3.731178,toilet,3.6997378,kitsch,3.4964423,furnishing,3.41857,handle,2.740747,fridge,2.19357,shower(scene),0.0,0,0.0,0,0.0,0,0,0,0.464408308,0.3823533654212951,0.0606987476348876,0.039523184299468994
1726,0.401622381,2.6527085,pretzel,2.5364892,cucumber,2.4216022,gymnast,2.1224642,elephant,1.4576632,Treeing Walker Coonhound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.382301569,0.3205637335777282,0.0579803586006164,0.023837149143218994
1727,0.507640086,4.058947,"cathedral, indoor",3.2205894,antechamber,2.2878463,organ,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.390075088,0.4605696201324463,0.0946653485298156,0.08895516395568848
1728,0.327637632,3.1986039,purse,2.3639205,bell pepper,2.2969658,gorilla,1.5222234,Schipperke,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.368458241,0.2639683485031128,0.0365539193153381,0.0003008246421813965
1729,0.44649164,4.388569,wood,2.7670736,carved pumpkin,2.6327016,barrels,2.4672909,balaclava,2.219946,barn,1.9935939,chimpanzee,1.9180576,birdhouse,0.0,0,0.0,0,0,0,0.432203174,0.3928155601024627,0.0685901641845703,0.03157031536102295
1730,0.50279824,6.5887074,tvmonitor,3.7696486,car mirror,1.3103517,hound,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.56454277,0.4427908062934875,0.0797787904739379,0.1293286681175232
1731,0.357586977,5.965471,armpit,4.0212092,neurobiologist,2.6895113,graduation,2.5855916,clothes,1.8460004,athletics,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.27928102,0.2862743735313415,0.0328539609909057,0.027565717697143555
1732,0.403578856,5.98239,racer,5.8940353,power tool,4.254846,rescue,3.4326394,mower,3.3036387,parrot,3.1522844,chainsaw,0.0,0,0.0,0,0.0,0,0,0,0.512874484,0.4008214771747589,0.0769553780555725,0.054885804653167725
1733,0.416459263,2.6183841,comestible,2.354682,chicken,2.2775857,lorikeet,2.0508194,gastropod,1.8739729,gland,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.345455796,0.3770888149738312,0.0403400659561157,0.030724167823791504
1734,0.466189232,8.500621,acoustic guitar,4.598888,stringed instrument,2.8944778,hemisphere,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.419317096,0.4544616937637329,0.101220965385437,0.035669028759002686
1735,0.323512424,4.288368,drainage,3.3725965,ground,2.7415087,walk,2.63258,tile roof,2.4429064,shawl,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.465593994,0.3067833185195923,0.0610065460205078,0.046175479888916016
